ticker,company_name,sector,year,cik,accession_number,filing_date,filing_url,scrape_status,missing_reason,doc_size_bytes,total_word_count,esg_section_word_count,has_explicit_esg_section,climate_mention_count,diversity_mention_count,governance_mention_count,esg_keyword_density,net_zero_target_year,pct_women_board,has_quantitative_targets,esg_themes,climate_commitment,dei_disclosure_quality,changed_from_prior,change_confidence,change_summary,register,analyst_notes,ngram_similarity,analysis_method,theme_climate_risk,theme_climate_opportunity,theme_emissions_targets,theme_board_diversity,theme_workforce_dei,theme_human_capital,theme_esg_oversight,theme_stakeholder_engagement,theme_exec_comp_linkage,theme_supply_chain,theme_political_lobbying,theme_risk_disclosure
CVX,Chevron Corporation,Energy,2018,93410,0001193125-18-112804,2018-04-10,https://www.sec.gov/Archives/edgar/data/93410/000119312518112804/d475585ddef14a.htm,OK,,2158976,52489,41,True,0,0,1,24.39,,,False,ESG_OVERSIGHT,,LOW,True,HIGH,"Current text is reduced to basic governance headings with no substantive content, while prior year included detailed sustainability policies, environmental principles, and executive qualifications with specific ESG expertise.",COMPLIANCE,"Significant regression in ESG disclosure depth - 2018 provides only compliance-oriented section headers while 2017 detailed environmental policies, operational excellence systems, and board expertise. This represents a concerning reduction in transparency around sustainability governance and environmental stewardship at a major energy company during a period of increasing climate scrutiny.",0.0379,llm,0,0,0,0,0,0,1,0,0,0,0,0
CVX,Chevron Corporation,Energy,2019,93410,0001193125-19-106207,2019-04-15,https://www.sec.gov/Archives/edgar/data/93410/000119312519106207/d581752ddef14a.htm,OK,,2329286,53556,59,True,0,0,2,33.9,,,False,ESG_OVERSIGHT|HUMAN_CAPITAL|RISK_DISCLOSURE|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,Added explicit human capital management section and expanded board oversight categories to include strategy and sustainability as distinct items.,COMPLIANCE,"The addition of 'human capital management' as a standalone section suggests increased board-level attention to workforce issues, while breaking out 'board oversight of sustainability' from general oversight indicates more structured ESG governance. However, the table of contents format provides no substantive commitments or metrics.",0.7231,llm,0,0,0,0,0,1,1,1,0,0,0,1
CVX,Chevron Corporation,Energy,2020,93410,0001193125-20-100407,2020-04-07,https://www.sec.gov/Archives/edgar/data/93410/000119312520100407/d838093ddef14a.htm,OK,,2186137,55979,69,True,0,0,2,28.99,,,False,ESG_OVERSIGHT|HUMAN_CAPITAL|RISK_DISCLOSURE|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"Added new board oversight categories for environmental issues and sustainability, plus hedging/pledging governance provisions.",COMPLIANCE,"Chevron expanded ESG governance structure by adding specific environmental and sustainability board oversight categories, suggesting increased formalization of climate-related governance. However, disclosure remains high-level without specific commitments or metrics, typical of compliance-driven reporting in the energy sector during this period.",0.8486,llm,0,0,0,0,0,1,1,1,0,0,0,1
CVX,Chevron Corporation,Energy,2021,93410,0001193125-21-109793,2021-04-08,https://www.sec.gov/Archives/edgar/data/93410/000119312521109793/d74377ddef14a.htm,OK,,2145012,57381,388,True,7,2,2,28.35,2050,,False,CLIMATE_RISK|EMISSIONS_TARGETS|ESG_OVERSIGHT|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,35 percent carbon intensity reduction by 2028 from 2016,LOW,True,HIGH,"Added substantial climate content including specific carbon intensity reduction targets and zero routine flaring commitment, plus expanded human capital management discussion.",ASPIRATIONAL,"Chevron significantly enhanced climate disclosure with concrete 2028 carbon intensity targets and 2030 flaring commitments, signaling stronger climate positioning. The DEI discussion remains vague with no metrics, focusing only on general diversity value statements and culture-building language.",0.2033,llm,1,0,1,0,1,1,1,1,0,0,0,0
CVX,Chevron Corporation,Energy,2022,93410,0001193125-22-098301,2022-04-07,https://www.sec.gov/Archives/edgar/data/93410/000119312522098301/d292137ddef14a.htm,OK,,2505235,76041,233,True,3,0,2,21.46,2050,,False,CLIMATE_RISK|EMISSIONS_TARGETS|ESG_OVERSIGHT|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,35 percent carbon intensity reduction by 2028 from 2016,LOW,True,HIGH,"2022 text significantly reduced ESG detail, removing specific carbon intensity targets and zero routine flaring commitments that were prominently featured in 2021.",ASPIRATIONAL,"Notable regression in climate disclosure specificity - 2021 included concrete targets (35% carbon intensity reduction, zero routine flaring by 2030) while 2022 uses vague language about 'new targets' and 'concrete steps' without quantification. The shift from detailed commitments to aspirational language suggests potential strategic retreat from public climate commitments.",0.5206,llm,1,0,1,0,0,1,1,1,0,0,0,0
CVX,Chevron Corporation,Energy,2023,93410,0001193125-23-099292,2023-04-12,https://www.sec.gov/Archives/edgar/data/93410/000119312523099292/d433226ddef14a.htm,OK,,2784174,66986,363,True,8,0,2,27.55,2050,75.0,False,CLIMATE_OPPORTUNITY|CLIMATE_RISK|ESG_OVERSIGHT|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"2023 text removes explicit 'board oversight of environmental, social, and governance matters' from table of contents and shifts from CEO/Lead Director joint letter to Lead Director-only letter, signaling reduced ESG emphasis.",FORMAL,"Notable strategic shift from joint CEO-Lead Director messaging to Lead Director-only communication on ESG topics, suggesting potential de-emphasis of executive leadership commitment. The addition of a dedicated Methane Report indicates progress on specific climate disclosure, but lack of quantitative targets or commitments remains a gap for investor analysis.",0.4629,llm,1,1,0,0,0,0,1,1,0,0,0,0
CVX,Chevron Corporation,Energy,2024,93410,0001193125-24-091327,2024-04-10,https://www.sec.gov/Archives/edgar/data/93410/000119312524091327/d557504ddef14a.htm,OK,,2545671,63171,309,True,4,0,2,19.42,2050,75.0,False,CLIMATE_OPPORTUNITY|CLIMATE_RISK|ESG_OVERSIGHT|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"2024 text emphasizes detailed sustainability reporting with new Tax and Transparency report and Climate Change Resilience Report, while 2023 focused on first-time Methane Report publication.",FORMAL,"Chevron has expanded its sustainability reporting portfolio with new dedicated reports on tax transparency and climate resilience, signaling institutionalization of ESG communications. The shift from highlighting a first-time methane report to comprehensive climate reporting suggests maturation of disclosure practices, though specific emissions targets remain absent from leadership messaging.",0.5838,llm,1,1,0,0,0,0,1,1,0,0,0,0
EOG,EOG Resources Inc.,Energy,2016,821189,0001193125-16-508576,2016-03-17,https://www.sec.gov/Archives/edgar/data/821189/000119312516508576/d98464ddef14a.htm,OK,,875334,31744,666,True,8,0,0,12.01,,,False,CLIMATE_RISK|EMISSIONS_TARGETS|ESG_OVERSIGHT,,LOW,,,No prior year available,TECHNICAL,"EOG provides specific methane emissions intensity disclosure commitments and voluntary LDAR program implementation, demonstrating proactive environmental management. However, lacks quantitative diversity metrics and specific climate targets, representing tactical rather than strategic ESG positioning for an energy company facing regulatory scrutiny.",,llm,1,0,1,0,0,0,1,0,0,0,0,0
EOG,EOG Resources Inc.,Energy,2017,821189,0001193125-17-086309,2017-03-17,https://www.sec.gov/Archives/edgar/data/821189/000119312517086309/d347542ddef14a.htm,OK,,833751,34780,0,False,0,27,28,1.58,,,False,EMISSIONS_TARGETS|ESG_OVERSIGHT|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,Specific climate disclosures including methane emissions intensity rates and LDAR program details have been removed from the 2017 filing.,COMPLIANCE,Notable regression in ESG disclosure quality as specific methane emissions commitments and LDAR program details present in 2016 are absent from 2017 filing. The company appears to have scaled back quantitative environmental reporting despite prior stakeholder engagement on these topics.,0.0196,llm,0,0,1,0,0,0,1,1,0,0,0,0
EOG,EOG Resources Inc.,Energy,2018,821189,0001193125-18-084042,2018-03-15,https://www.sec.gov/Archives/edgar/data/821189/000119312518084042/d525336ddef14a.htm,OK,,891485,40875,147,True,0,1,0,6.8,,,False,ESG_OVERSIGHT,,LOW,True,HIGH,"2018 filing explicitly added 'Environmental, Social and Governance Matters' as a section header, representing formal acknowledgment of ESG topics that was absent in 2017.",COMPLIANCE,"The addition of an explicit ESG section header in 2018 signals organizational recognition of ESG importance, though the excerpt lacks substantive content details. For an energy sector company, the absence of climate-related commitments or emissions targets is notable given increasing investor focus on energy transition risks.",0.0051,llm,0,0,0,0,0,0,1,0,0,0,0,0
EOG,EOG Resources Inc.,Energy,2019,821189,0001193125-19-080799,2019-03-20,https://www.sec.gov/Archives/edgar/data/821189/000119312519080799/d651149ddef14a.htm,OK,,844890,35034,149,True,0,1,0,6.71,,,False,ESG_OVERSIGHT,,LOW,True,HIGH,"ESG section header shortened from 'Environmental, Social and Governance Matters' to just 'ESG Matters', indicating potential deemphasis of ESG prominence.",COMPLIANCE,"The condensed ESG header suggests reduced emphasis on ESG matters in corporate messaging. Both years show minimal ESG content beyond basic table of contents entries, with no substantive environmental or social program disclosures despite being an energy sector company facing heightened ESG scrutiny.",0.9004,llm,0,0,0,0,0,0,1,0,0,0,0,0
EOG,EOG Resources Inc.,Energy,2020,821189,0001193125-20-080817,2020-03-20,https://www.sec.gov/Archives/edgar/data/821189/000119312520080817/d867824ddef14a.htm,OK,,834113,35036,146,True,0,1,0,6.85,,,False,ESG_OVERSIGHT,,LOW,True,HIGH,"Section header changed from 'ESG Matters' to 'Environmental, Social and Governance Matters' with full expansion of acronym.",COMPLIANCE,"The text represents only table of contents headings with minimal ESG substance. The header change from abbreviated 'ESG Matters' to full 'Environmental, Social and Governance Matters' suggests potential emphasis on ESG clarity, but no actual content is provided to assess substantive ESG commitments or programs.",0.896,llm,0,0,0,0,0,0,1,0,0,0,0,0
EOG,EOG Resources Inc.,Energy,2021,821189,0001193125-21-087493,2021-03-19,https://www.sec.gov/Archives/edgar/data/821189/000119312521087493/d102645ddef14a.htm,OK,,1037536,57279,146,True,0,1,0,6.85,,,False,ESG_OVERSIGHT,,LOW,False,HIGH,No material change,COMPLIANCE,"The disclosure is extremely minimal, consisting only of table of contents headers with no substantive ESG content. For an energy sector company in 2021, the absence of climate risk disclosures, emissions targets, or detailed ESG governance discussion represents a notably sparse approach to ESG reporting compared to industry peers during this period of heightened ESG focus.",0.9321,llm,0,0,0,0,0,0,1,0,0,0,0,0
EOG,EOG Resources Inc.,Energy,2022,821189,0001193125-22-071943,2022-03-10,https://www.sec.gov/Archives/edgar/data/821189/000119312522071943/d286077ddef14a.htm,OK,,906501,38982,151,True,0,1,0,6.62,,,False,ESG_OVERSIGHT,,LOW,True,MEDIUM,The 2022 filing shows a committee name change from 'Compensation Committee' to 'Compensation and Human Resources Committee' and adds a 'Leadership Transition' section.,COMPLIANCE,"This appears to be only a table of contents excerpt with minimal ESG substance. The committee name change to include 'Human Resources' may signal increased focus on human capital management, but without actual content, the ESG commitment remains unclear. The filing lacks substantive environmental or diversity disclosures in this section.",0.93,llm,0,0,0,0,0,0,1,0,0,0,0,0
EOG,EOG Resources Inc.,Energy,2023,821189,0001193125-23-100629,2023-04-13,https://www.sec.gov/Archives/edgar/data/821189/000119312523100629/d460790ddef14a.htm,OK,,1719653,41781,170,True,0,1,0,5.88,,,False,ESG_OVERSIGHT,,LOW,True,MEDIUM,2023 filing shows enhanced structure with new compensation sections including Pay-Versus-Performance Disclosure and more detailed stockholder engagement discussion.,COMPLIANCE,"This appears to be a table of contents section with minimal ESG substance. The presence of 'Environmental, Social and Governance Matters' as a header suggests ESG content exists elsewhere in the filing, but this excerpt provides no substantive ESG disclosures or commitments for analysis.",0.7909,llm,0,0,0,0,0,0,1,0,0,0,0,0
EOG,EOG Resources Inc.,Energy,2024,821189,0001193125-24-080647,2024-03-28,https://www.sec.gov/Archives/edgar/data/821189/000119312524080647/d455851ddef14a.htm,OK,,1737048,41165,170,True,0,1,0,5.88,,,False,ESG_OVERSIGHT,,LOW,False,HIGH,No material change,COMPLIANCE,"This appears to be a table of contents rather than substantive ESG content, providing minimal analytical value. The mere presence of 'Environmental, Social and Governance Matters' as a section header suggests basic ESG oversight structure but offers no insight into actual commitments, programs, or performance metrics.",0.9629,llm,0,0,0,0,0,0,1,0,0,0,0,0
HES,Hess Corporation,Energy,2016,4447,0001193125-16-515424,2016-03-24,https://www.sec.gov/Archives/edgar/data/4447/000119312516515424/d96296ddef14a.htm,OK,,934632,40055,453,True,0,2,0,4.42,,20.0,False,,,LOW,,,No prior year available,COMPLIANCE,"This excerpt contains only administrative proxy solicitation procedures and shareholder proposal deadlines with no substantive ESG content. The text is purely procedural, focusing on proxy mechanics and governance timelines rather than environmental, social, or governance strategy disclosures.",,llm,0,0,0,0,0,0,0,0,0,0,0,0
HES,Hess Corporation,Energy,2017,4447,0001193125-17-148338,2017-04-28,https://www.sec.gov/Archives/edgar/data/4447/000119312517148338/d318595ddef14a.htm,OK,,1132928,56293,1296,True,2,0,0,1.54,,20.0,False,ESG_OVERSIGHT|EXEC_COMP_LINKAGE,,LOW,True,HIGH,"2017 adds board-level sustainability and climate risk oversight statement, whereas 2016 only contained administrative proxy content with no ESG disclosures.",FORMAL,"The 2017 filing introduces meaningful governance language around board oversight of sustainability risks including climate change, representing a clear ESG advancement. However, the disclosure remains high-level without specific commitments, metrics, or implementation details that would demonstrate substantive climate action.",0.269,llm,0,0,0,0,0,0,1,0,1,0,0,0
HES,Hess Corporation,Energy,2018,4447,0001193125-18-139213,2018-04-27,https://www.sec.gov/Archives/edgar/data/4447/000119312518139213/d478898ddef14a.htm,OK,,1298092,35512,232,True,0,0,0,0.0,,20.0,False,CLIMATE_RISK|ESG_OVERSIGHT|EXEC_COMP_LINKAGE,,LOW,True,MEDIUM,"2018 text shifted from specific board climate risk oversight language to more generic sustainability statements, while maintaining executive compensation linkage.",ASPIRATIONAL,"The 2018 disclosure notably removes the specific board-level climate risk oversight language present in 2017, replacing it with vague sustainability commitments. While executive compensation ESG linkage is maintained, the overall ESG disclosure appears to have been diluted from the prior year.",0.1597,llm,1,0,0,0,0,0,1,0,1,0,0,0
HES,Hess Corporation,Energy,2019,4447,0001193125-19-119907,2019-04-25,https://www.sec.gov/Archives/edgar/data/4447/000119312519119907/d688266ddef14a.htm,OK,,1306307,36395,249,True,0,0,0,0.0,,20.0,False,ESG_OVERSIGHT|EXEC_COMP_LINKAGE|STAKEHOLDER_ENGAGEMENT,,LOW,True,MEDIUM,2019 text adds quantified stakeholder engagement (70% of shares outstanding) and removes explicit mention of sustainability as executive compensation metric.,ASPIRATIONAL,The 2019 disclosure shows improved stakeholder engagement transparency with specific metrics but notably removes the 2018 reference to sustainability being 'reflected in executive compensation metrics.' The company maintains high-level ESG positioning but lacks specific climate commitments or diversity metrics.,0.5407,llm,0,0,0,0,0,0,1,1,1,0,0,0
