ticker,company_name,sector,year,scrape_status,missing_reason,snapshot_ts,snapshot_url,cdx_query_url,word_count,changed_from_prior,change_confidence,change_description,theme_categories,dominant_theme,register,analyst_notes,ngram_similarity,analysis_method,theme_mission_purpose,theme_customer_centricity,theme_innovation_technology,theme_stakeholder_capitalism,theme_shareholder_value,theme_esg_sustainability,theme_employee_culture,theme_ethics_integrity,theme_global_scale,theme_community_impact
TSLA,Tesla Inc.,Consumer Discretionary,2018,OK,,20180705234015,https://www.tesla.com/about/executives,https://web.archive.org/cdx/search/cdx?url=tesla.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20180101&to=20181231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,473,True,MEDIUM,"Added detailed product specifications and performance metrics, expanded focus on manufacturing scale and Gigafactory operations.",ESG_SUSTAINABILITY|GLOBAL_SCALE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,INNOVATION_TECHNOLOGY,ASPIRATIONAL,"The 2018 version shifts from mission-focused narrative to detailed product showcase with specific performance metrics and production targets. Notable emphasis on manufacturing scale and vertical integration through Gigafactory, suggesting transition from startup to industrial manufacturer. The consistent sustainability mission provides continuity while technical specifications demonstrate execution capability.",0.4559,llm,1,0,1,0,0,1,0,0,1,0
TSLA,Tesla Inc.,Consumer Discretionary,2019,OK,,20190506091303,https://www.tesla.com/about,https://web.archive.org/cdx/search/cdx?url=tesla.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20190101&to=20191231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,506,True,MEDIUM,"Added detailed safety training program descriptions and removed specific 2018 production targets, shifting from quantified goals to operational excellence focus.",EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"Tesla maintains strong mission-driven messaging while strategically removing specific production targets that may have been missed. The addition of detailed employee safety programs suggests proactive response to workplace safety concerns. The page emphasizes technological superiority and environmental impact over financial metrics, positioning Tesla as a mission-driven innovator rather than a traditional automaker.",0.8524,llm,1,0,1,0,0,1,1,0,0,0
TSLA,Tesla Inc.,Consumer Discretionary,2020,OK,,20200709201143,https://www.tesla.com/about,https://web.archive.org/cdx/search/cdx?url=tesla.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20200101&to=20201231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,528,True,MEDIUM,"Added Model Y and Cybertruck product announcements, expanded manufacturing footprint to include Gigafactory Shanghai, and refined production safety language.",EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"Tesla's messaging centers heavily on its environmental mission while showcasing technological superiority through performance metrics and superlatives. The page emphasizes product innovation over financial metrics or traditional corporate governance, reflecting a mission-driven brand positioning that appeals to sustainability-conscious consumers while maintaining premium market positioning.",0.9242,llm,1,0,1,0,0,1,1,0,0,0
TSLA,Tesla Inc.,Consumer Discretionary,2021,OK,,20210315215521,https://www.tesla.com/about,https://web.archive.org/cdx/search/cdx?url=tesla.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20210101&to=20211231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,389,True,MEDIUM,Removed founding narrative about engineers proving electric vehicles could be better than gasoline cars and Tesla's belief about zero-emission future.,EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"Tesla maintains its core sustainability mission while streamlining messaging by removing emotional founding story elements. The page emphasizes technological superiority and record-breaking performance metrics extensively. Notable focus on worker safety training suggests addressing past manufacturing concerns, though community impact remains absent despite significant societal influence.",0.7403,llm,1,0,1,0,0,1,1,0,0,0
TSLA,Tesla Inc.,Consumer Discretionary,2022,OK,,20220626114450,https://www.tesla.com/about,https://web.archive.org/cdx/search/cdx?url=tesla.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20220101&to=20221231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,315,True,MEDIUM,"Removed entire section about energy solutions (Powerwall, Powerpack, Solar Roof) and Gigafactory 1 battery production capabilities.",ESG_SUSTAINABILITY|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,Tesla's removal of energy business content suggests strategic narrowing of messaging focus to automotive products only. The page maintains strong mission-driven language but notably omits discussion of the broader energy ecosystem that was previously emphasized. This could signal deprioritization of energy solutions or simply streamlined messaging for clarity.,0.7863,llm,1,0,1,0,0,1,0,0,0,0
TSLA,Tesla Inc.,Consumer Discretionary,2023,OK,,20230706192013,https://www.tesla.com/about,https://web.archive.org/cdx/search/cdx?url=tesla.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20230101&to=20231231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,109,True,HIGH,"Shifted from product-focused narrative detailing vehicle lineup and manufacturing to streamlined mission-driven messaging emphasizing scale, integration, and sustainability ecosystem.",EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|GLOBAL_SCALE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"Tesla has evolved from product showcase to mission-centered positioning, emphasizing ecosystem approach beyond vehicles to include solar and storage. The pivot to highlighting manufacturing scale and vertical integration suggests maturation from startup to industrial powerhouse, while maintaining recruitment focus suggests ongoing talent competition challenges.",0.1918,llm,1,0,1,0,0,1,1,0,1,0
TSLA,Tesla Inc.,Consumer Discretionary,2024,OK,,20240702053739,https://www.tesla.com/about,https://web.archive.org/cdx/search/cdx?url=tesla.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20240101&to=20241231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,119,True,MEDIUM,"Added quantitative metrics including employee count (100k+) and CO2 emissions avoided (20.4 Mmt), plus 'One Mission' emphasis.",EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|GLOBAL_SCALE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,Tesla maintains singular focus on sustainability mission while adding concrete impact metrics to substantiate claims. The addition of quantified environmental benefits and employee scale suggests increasing emphasis on demonstrating real-world impact rather than just aspirational messaging.,0.9241,llm,1,0,1,0,0,1,1,0,1,0
COP,ConocoPhillips,Energy,2016,OK,,20160707073430,http://www.conocophillips.com:80/who-we-are/our-company/leadership/Pages/default.aspx,https://web.archive.org/cdx/search/cdx?url=conocophillips.com%2Fwho-we-are&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20160101&to=20161231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,185,,,No prior year available,ESG_SUSTAINABILITY|GLOBAL_SCALE|INNOVATION_TECHNOLOGY|SHAREHOLDER_VALUE,SHAREHOLDER_VALUE,FORMAL,"The page presents a traditional corporate hierarchy focused on operational excellence and financial performance, with limited emphasis on broader stakeholder value or sustainability leadership despite being an energy company facing significant ESG scrutiny in 2016.",,llm,0,0,1,0,1,1,0,0,1,0
COP,ConocoPhillips,Energy,2017,OK,,20171204023005,http://www.conocophillips.com:80/company-reports-resources/,https://web.archive.org/cdx/search/cdx?url=conocophillips.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20170101&to=20171231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,51,,,No prior year available,ESG_SUSTAINABILITY|ETHICS_INTEGRITY|STAKEHOLDER_CAPITALISM,STAKEHOLDER_CAPITALISM,FORMAL,"This text functions more as a navigation page than a traditional About Us section, directing readers to various corporate disclosures and reports. The emphasis on investor materials, sustainability reporting, and safety procedures suggests a compliance-oriented approach to stakeholder communication rather than aspirational messaging about company purpose or values.",,llm,0,0,0,1,0,1,0,1,0,0
COP,ConocoPhillips,Energy,2018,OK,,20180706175417,http://www.conocophillips.com:80/company-reports-resources/annual-report/,https://web.archive.org/cdx/search/cdx?url=conocophillips.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20180101&to=20181231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,552,True,HIGH,"Shifted from brief informational text about company resources to comprehensive navigation structure emphasizing Spirit Values, sustainability integration, and global operations.",EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|ETHICS_INTEGRITY|GLOBAL_SCALE,ESG_SUSTAINABILITY,FORMAL,"The 2018 content represents a major structural upgrade with prominent placement of 'Spirit Values' and 'Integrating Sustainability' as core navigation elements. The comprehensive global operations coverage and dedicated sections for climate change, human rights, and stakeholder engagement suggest genuine ESG integration rather than superficial commitment.",0.0504,llm,0,0,0,0,0,1,1,1,1,0
COP,ConocoPhillips,Energy,2019,OK,,20190717081802,http://www.conocophillips.com/company-reports-resources/annual-report/annual-report-archive/,https://web.archive.org/cdx/search/cdx?url=conocophillips.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20190101&to=20191231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,164,True,HIGH,Page content completely changed from full corporate navigation and sustainability content to only annual report archive links with multilingual translations.,GLOBAL_SCALE,GLOBAL_SCALE,TECHNICAL,"This appears to be a technical archive page rather than a proper About Us section, showing only historical annual reports in multiple languages. The complete absence of mission, values, or corporate messaging suggests either a navigation error or significant website restructuring that removes substantive corporate identity content.",0.0659,llm,0,0,0,0,0,0,0,0,1,0
COP,ConocoPhillips,Energy,2020,OK,,20200705040705,http://www.conocophillips.com:80/company-reports-resources/annual-report/,https://web.archive.org/cdx/search/cdx?url=conocophillips.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20200101&to=20201231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,552,True,HIGH,"Current text shows comprehensive corporate website navigation and structure versus prior year's simple annual report archive links, indicating major website redesign with expanded sustainability focus.",ESG_SUSTAINABILITY|GLOBAL_SCALE|STAKEHOLDER_CAPITALISM,ESG_SUSTAINABILITY,FORMAL,"The 2020 page shows significant strategic pivot toward sustainability messaging with dedicated sections for climate risks and shared value creation. The comprehensive navigation structure emphasizes global operations and stakeholder engagement, suggesting response to investor and regulatory pressure on ESG matters. Notable inclusion of 'Custom Sustainability Report Builder' indicates proactive transparency efforts in ESG reporting.",0.0606,llm,0,0,0,1,0,1,0,0,1,0
COP,ConocoPhillips,Energy,2021,OK,,20210703160024,https://www.conocophillips.com/company-reports-resources/annual-report/,https://web.archive.org/cdx/search/cdx?url=conocophillips.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20210101&to=20211231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,0,,,No text — snapshot missing or blocked.,,,,No text; analysis skipped.,,skipped,0,0,0,0,0,0,0,0,0,0
COP,ConocoPhillips,Energy,2022,OK,,20220718230816,https://www.conocophillips.com/company-reports-resources/annual-report/annual-report-archive/,https://web.archive.org/cdx/search/cdx?url=conocophillips.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20220101&to=20221231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,233,,,No prior year available,GLOBAL_SCALE,GLOBAL_SCALE,FORMAL,"Page lacks any substantive corporate messaging, containing only annual report archives. The multilingual format availability suggests global operational scope but offers no strategic insights about company direction or values. This represents a significant gap in stakeholder communication for a major energy company.",,llm,0,0,0,0,0,0,0,0,1,0
COP,ConocoPhillips,Energy,2023,OK,,20230703160631,https://www.conocophillips.com/company-reports-resources/human-capital-management-report/,https://web.archive.org/cdx/search/cdx?url=conocophillips.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20230101&to=20231231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,669,True,HIGH,Complete structural overhaul from archive links to comprehensive corporate navigation emphasizing sustainability reporting and human capital management.,EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|GLOBAL_SCALE,ESG_SUSTAINABILITY,FORMAL,The page emphasizes sustainability integration and human capital management prominently in navigation structure. Notable focus on climate-related risks and low carbon technologies suggests proactive ESG positioning. The comprehensive reporting framework indicates mature stakeholder communication strategy for a traditional energy company.,0.051,llm,0,0,0,0,0,1,1,0,1,0
COP,ConocoPhillips,Energy,2024,OK,,20240703025002,https://www.conocophillips.com/company-reports-resources/human-capital-management-report/,https://web.archive.org/cdx/search/cdx?url=conocophillips.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20240101&to=20241231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,673,True,MEDIUM,Navigation structure updated with 'Our People' replacing 'Valuing Our People' and sustainability reporting reorganized with nature-related risks emphasis.,EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|ETHICS_INTEGRITY|GLOBAL_SCALE,ESG_SUSTAINABILITY,FORMAL,"ConocoPhillips emphasizes operational excellence through extensive sustainability reporting infrastructure, including custom report builders and dedicated climate risk management. The navigation-heavy structure suggests transparency priorities but lacks prominent mission/purpose articulation, focusing instead on compliance and stakeholder reporting frameworks.",0.9499,llm,0,0,0,0,0,1,1,1,1,0
CVX,Chevron Corporation,Energy,2016,OK,,20160620191130,https://www.chevron.com/about,https://web.archive.org/cdx/search/cdx?url=chevron.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20160101&to=20161231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,118,,,No prior year available,COMMUNITY_IMPACT|EMPLOYEE_CULTURE|ETHICS_INTEGRITY|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,ETHICS_INTEGRITY,FORMAL,"The messaging emphasizes 'doing things the right way' and responsible operations, suggesting defensive positioning amid heightened scrutiny of energy companies. The focus on values-driven decision making and operational excellence reflects traditional corporate governance priorities rather than transformational ESG commitments. Notable absence of specific climate change or renewable energy language despite being in a carbon-intensive sector during a period of increasing environmental pressure.",,llm,1,0,1,0,0,0,1,1,0,1
